index,SLICES,POSCAR,formula,energy_per_atom_IAP,energy_per_atom_sym_IAP,space_group_number_IAP,dissimilarity,energy_above_hull_IAP,band_gap_alignn,space_group_number_PBE,energy_above_hull_PBE,energy_per_atom_PBE,dir_gap,indir_gap
480428,Zn P Zn K Zn P 2 0 + o o 2 0 o - o 5 4 - - - 5 4 - o - 2 3 o o o 3 1 o o o 5 4 - - - 3 1 o + o 2 1 o o o 5 3 o - - 5 3 o o - 5 0 o - o 4 1 o o o 5 4 - o - 2 0 o o o 5 4 o o - 5 2 - - o 3 0 o o o 5 0 - - o 5 0 o - o 5 2 o o o 2 1 - o o 5 4 - o o 5 1 - - o 4 0 o - o 5 1 o o o 5 3 - - - 3 0 o o o 2 1 - o o,temp\n   1.00000000000000     \n     2.1958139901262168    5.6409619550766861    0.0647459772434546\n     2.1958139901262168   -5.6409619550766861   -0.0647459772434546\n     0.0000000000000000   -0.5377033062590267   -5.1369950234489670\n   K    Zn   P \n     1     3     2\nDirect\n  0.5000000000000000  0.5000000000000000  0.0000000000000000\n  0.0000000000000000 -0.0000000000000000  0.5000000000000000\n  0.2312598670147331  0.7687401329852669  0.2807578433652656\n  0.7687401329852669  0.2312598670147331  0.7192421566347343\n  0.1730040644344742  0.8269959355655258  0.7585196980784533\n  0.8269959355655258  0.1730040644344742  0.2414803019215465\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K1Zn3P2,-2.950308163960775,-2.95298703511556,44,0.8197719860552986,0.0,0.6016535758972168,12,0.16371,-2.7742
456603,Zn Zn Sb K Zn Sb 4 2 o - o 3 0 o o - 4 0 - - o 0 1 o + o 4 3 o o o 5 1 - - o 0 1 + o o 4 3 - - o 5 2 o o o 3 1 o o o 4 1 - - o 3 2 o o o 4 0 - o o 5 2 o - o 3 0 - o - 4 0 o o o 5 2 o - o 0 1 o - o 4 2 o o o 4 3 - - o 4 1 o - o 4 5 - - o 4 1 o - - 3 2 o o o 3 2 o o o 5 1 o o o 5 1 o o o 4 5 o o - 4 5 - o - 5 2 o o o 0 2 o o o 5 0 - o o 3 0 o o -,temp\n   1.00000000000000     \n     3.9076374512878722   -5.1575412302228836   -0.0000000000000001\n     3.9076374512878740    5.1575412302228836    0.0000000000000005\n    -0.0000000000000000   -0.0000000000000000    4.6754091679852072\n   K    Zn   Sb\n     1     3     2\nDirect\n  0.2171170887230152  0.7828829112769848  0.0000000000000000\n  0.6887575001221432  0.9374352975614662  0.5000000000000000\n  0.6079799039339124  0.3920200960660877 -0.0000000000000000\n  0.0625647024385339  0.3112424998778568  0.5000000000000000\n  0.8635502002907646  0.1364497997092354 -0.0000000000000000\n  0.4851285985866354  0.5148714014133646  0.5000000000000000\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K1Zn3Sb2,-2.453297615051269,-2.455723762512207,38,0.7540686360911469,0.008998856862792781,0.2245565950870514,38,0.1405,-2.32422
1047859,As Zn As As Zn Zn Zn K 6 3 - - o 6 2 o - o 7 1 + o o 5 0 o o o 5 6 + o o 1 3 - o o 5 2 o - o 0 2 - o o 6 2 o o o 5 0 + - o 5 6 + o o 0 1 o + o 5 3 o - o 7 3 o o o 5 2 o o o 5 3 o - o 5 4 o - - 1 4 - o o 0 4 - o o 5 3 o o o 0 1 o + o 0 7 o o o 0 6 o o o 0 4 o o o 7 6 + o + 5 1 o o o 1 3 o o o 1 2 - o o 7 2 o o o 5 4 o - o 7 4 o - o 0 2 o o o 1 3 o o o 5 6 o - o 5 7 o o - 6 4 - - o 5 7 o o - 5 4 o o o 5 1 o o o 5 7 o + - 0 3 o o o 7 6 o o + 5 0 + - o 5 6 + - o,temp\n   1.00000000000000     \n     2.1264323036512462    6.8052750579816301   -0.0368640896315800\n     2.1264323036512462   -6.8052750579816301    0.0368640896315800\n     0.0000000000000000   -4.7091190986310982   -7.0093343125656098\n   K    Zn   As\n     1     4     3\nDirect\n  0.5355630577100089  0.4644369422899911  0.8677123932198679\n  0.8759771193080317  0.1240228806919683  0.4071328388806312\n  0.6995316644567873  0.3004683355432127  0.6681313525497918\n  0.3251122137981954  0.6748877862018046  0.0619901394574101\n  0.0842743842737937  0.9157256157262064  0.2748526903798482\n  0.8848318469919064  0.1151681530080936  0.9811279119290778\n  0.2708622013981906  0.7291377986018094  0.2988558373339968\n  0.0924374850430034  0.9075625149569966  0.5734468362493872\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K1Zn4As3,-2.812091588973999,-2.8155605792999268,8,0.7608938953493772,0.0,0.3153931796550751,8,0.04274,-2.75264,0.4313,0.2979
591298,Zn Zn As As Zn Si Zn K As As 4 7 o o + 2 3 o - o 4 6 + o + 4 9 o o o 7 3 o - o 5 4 o o o 2 6 o o o 7 3 - - o 6 5 o o o 2 1 - o o 2 6 o + o 5 8 o o o 2 1 - o o 4 7 o o + 2 8 o + o 4 8 o o o 2 8 o o o 6 9 - - o 4 0 o - o 2 6 + + o 2 3 o o + 1 0 o o o 1 4 o o o 2 9 o o o 2 5 o o + 2 8 o o o 7 3 o o o 2 8 - o o 2 7 o o o 2 9 o - o 7 0 - - o 1 8 o o o 6 0 - - o 1 4 o o o 1 6 + o o 2 0 - o + 1 3 o o o 7 9 - - - 7 9 o o - 5 4 o o - 5 0 - - o 2 6 o + o 5 3 o o o 1 0 o - o 2 4 - o o 1 7 + o o 2 0 - o + 2 5 o + + 6 3 o o o 6 9 - - o 1 5 o o o 1 8 o o o 4 7 + + o 2 5 o o + 2 4 - o o 2 1 o + o 2 4 - o o,temp\n   1.00000000000000     \n     2.1094808425678671    6.6598591390645678   -0.0254724174142056\n     2.1094808425678671   -6.6598591390645678    0.0254724174142056\n     0.0000000000000000   -2.0728519617482095   -8.1089880128725706\n   K    Zn   Si   As\n     1     4     1     4\nDirect\n  0.8941216921757739  0.1058783078242261  0.3214438348695559\n  0.0015865678458923  0.9984134321541077  0.7800642327216147\n  0.6209482342093426  0.3790517657906573  0.9608169856826346\n  0.2617781289324724  0.7382218710675276  0.9493442183406781\n  0.1413994275755637  0.8586005724244363  0.1526386243879771\n  0.7084677835918071  0.2915322164081930  0.5970735786774678\n  0.5607554978603048  0.4392445021396953  0.2213270808145467\n  0.2316221714258733  0.7683778285741267  0.4584364005478856\n  0.8334366133091839  0.1665633866908161  0.8609262954335032\n  0.5388742113168361  0.4611257886831637  0.6502687485241218\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K1Zn4Si1As4,-3.272788238525391,-3.273441696166992,8,0.796101296541245,0.013014412583008728,0.18816757202148438,8,0.1922,-3.09426
1091773,K K Ag Ag 0 1 + o o 0 1 o + o 0 1 o o + 0 1 o + o 0 1 + o o 0 3 o o o 0 3 o o + 0 3 + o o 0 3 o + + 0 2 o + o 0 2 + o + 0 2 + + o 0 2 + + + 1 2 o o o 1 2 o o + 1 2 + o o 1 2 o + o 1 3 - o o 1 3 o - o 1 3 o o - 1 3 o o o 2 3 - - o 2 3 - o - 2 3 - o o 2 3 o - - 2 3 o - o 2 3 o o -,temp\n   1.00000000000000     \n    -2.4039739913084128    3.9297897112421381    4.4873497659167914\n     2.4039739913084128   -3.9297897112421381    4.4873497659167914\n     2.4039739913084133    3.9297897112421381   -4.4873497659167914\n   K    Ag\n     2     2\nDirect\n  0.0000000000000000 -0.0000000000000000  0.0000000000000000\n  0.5000000000000000  0.5000000000000000  0.0000000000000000\n  0.4035611771547351  0.7500000000000000  0.6535611771547352\n  0.5964388228452648  0.2500000000000000  0.3464388228452649\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,K2Ag2,-1.9362667798995967,-1.9371627569198608,74,0.8103166134650688,0.04553546045513901,0.18473070859909058,74,0.08528,-1.89742
820016,Sr Li Li P P 0 4 o - - 0 4 o o - 0 4 o o o 0 1 - - o 0 1 - o o 0 1 o - o 0 2 - - o 0 2 - o o 0 2 o o o 0 3 - o o 0 3 - - o 0 3 o o o 1 4 o - o 1 4 o o o 1 4 + o o 1 2 o o o 1 2 o - o 1 2 + o o 1 3 o o o 2 3 - o o 2 3 o o o 2 3 o + o 2 4 o o o 2 4 o o o 3 4 o - o 3 4 + o o 3 4 + o +,temp\n   1.00000000000000     \n    -2.1196527212899468    2.1196527212899472    5.1679822402665154\n     2.1196527212899468   -2.1196527212899472    5.1679822402665154\n     2.1196527212899476    2.1196527212899472   -5.1679822402665154\n   Sr   Li   P \n     1     2     2\nDirect\n  0.5000000000000000  0.5000000000000000  0.0000000000000000\n  0.7500000000000000  0.2500000000000000  0.5000000000000000\n  0.2500000000000000  0.7500000000000000  0.5000000000000000\n  0.8890686629580750  0.8890686629580750  0.0000000000000000\n  0.1109313370419250  0.1109313370419250 -0.0000000000000000\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,Sr1Li2P2,-4.0700630187988285,-4.071743774414062,8,0.7958195700705244,0.01317805558593843,0.760254442691803,139,0.0,-4.10062,0.7171,-0.0113
492814,Sr Li P Li P 0 3 - - - 4 2 + o o 1 2 o + o 1 0 o + o 1 2 - o o 0 2 - - o 1 4 o o o 4 3 o o o 1 3 o o o 1 2 - o o 4 0 o o o 4 3 o - o 1 4 o o o 0 2 o o - 1 4 - o o 1 0 o o o 0 2 o o - 4 3 o o o 1 3 o - o 0 3 o o o 1 0 - - o 1 4 - - o 4 3 o - o 1 4 - o o 0 2 - o -,temp\n   1.00000000000000     \n    -2.0788534072744143    2.8292314983085087    4.4748030146994875\n     2.0788534072744143   -2.8292314983085087    4.4748030146994875\n     2.0788534072744151    2.8292314983085087   -4.4748030146994875\n   Sr   Li   P \n     1     2     2\nDirect\n  0.0118089224864740  0.0118089224864740  0.0000000000000000\n  0.3701797032137643  0.3701797032137643  0.0000000000000000\n  0.7040811834315760  0.2040811834315761  0.5000000000000000\n  0.4291659526585266  0.7246353010712275  0.7045306515872990\n  0.0201046494839214  0.7246353010712275  0.2954693484127009\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,Sr1Li2P2,-4.092975234985351,-4.092967987060547,44,0.8519307959755128,0.0,0.3912426233291626,44,0.13974,-3.94518
221611,Sr Sb Li Li 1 2 o o o 1 3 o o + 1 3 o + + 1 2 o o + 3 0 - + o 1 3 o + o 3 2 - o - 3 2 o o - 3 0 o - o 2 0 o o o 1 3 + + o 1 0 o o o 1 3 o + o 1 0 o + o 3 2 o - - 3 0 o - o 1 0 + o o 2 0 + o o 1 2 + o o 3 2 - o o 2 0 o o + 1 3 + o + 1 2 - o o 2 0 + o + 1 0 o o o 3 2 - - o 2 0 o + + 0 0 + o o,temp\n   1.00000000000000     \n     5.7622844979758288   -2.3193010797627909   -0.0085876163748620\n     5.7622844979758288    2.3193010797627909   -0.0085876163748620\n     4.8345982210629952    0.0000000000000000    3.8999761438053584\n   Sr   Li   Sb\n     1     2     1\nDirect\n  0.5000000000000000  0.5000000000000000  0.5000000000000000\n  0.2975275383049710  0.2975275383049710  0.2975275383049710\n  0.7024724616950290  0.7024724616950290  0.7024724616950290\n  0.0000000000000000  0.0000000000000000  0.0000000000000000\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,Sr1Li2Sb1,-3.188392639160156,-3.191981315612793,12,0.7786275933651821,0.0,0.6357826590538025,166,0.16963,-3.00427
147308,Sb Sr Li Li Li 4 1 o o o 3 1 - - o 3 2 o o o 3 4 o o - 4 0 + + o 1 2 o o o 1 2 o o + 0 2 o - o 4 0 + o o 3 2 - - o 1 2 + o o 3 4 - o - 0 2 o o o 1 0 + o + 3 0 o o o 3 2 o o - 3 4 o - - 1 0 o o + 3 0 - o o 1 2 o o + 4 0 o + + 4 0 o + + 4 2 o + o 4 1 - o o 4 1 o o - 3 0 o - o 3 1 - - - 0 2 - o o 4 1 o o o 3 2 - o o,temp\n   1.00000000000000     \n     6.6579042000022950   -2.3271678847472113    0.0000000000000000\n     6.6579042000022950    2.3271678847472113    0.0000000000000000\n     5.8444785030995154    0.0000000000000000    3.9478436806710899\n   Sr   Li   Sb\n     1     3     1\nDirect\n  0.7278346825077477  0.7278346825077477  0.7278346825077477\n  0.5369344566592034  0.5369344566592034  0.5369344566592034\n  0.3007611543338982  0.3007611543338982  0.3007611543338982\n  0.1738765444511330  0.1738765444511330  0.1738765444511330\n  0.9189386429308328  0.9189386429308328  0.9189386429308328\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,Sr1Li3Sb1,-2.955385971069336,-2.977595901489258,8,0.76008131810223,0.0,0.6413678526878357,160,0.15024,-2.77067
500548,Mg Sr Cd P P 0 4 o o o 1 3 o o o 0 1 o o - 2 3 o o o 0 1 o - - 0 4 o - o 2 1 o + o 2 1 + o o 2 3 o o o 0 3 - o - 2 3 o - o 0 2 - - - 0 3 o o - 1 4 o o o 0 3 - - - 1 4 - o o 0 2 o o - 0 4 o - o 1 4 o o o 0 2 - o o 1 4 o o o 2 1 o - o 0 1 - - o,temp\n   1.00000000000000     \n     2.0903679372937569    4.8102775774613926   -0.0057347115762465\n     2.0903679372937569   -4.8102775774613926    0.0057347115762465\n     0.0000000000000000   -1.0092361532461884   -6.2302847929163612\n   Sr   Mg   Cd   P \n     1     1     1     2\nDirect\n  0.3348159854742594  0.6651840145257406  0.2495430728815771\n  0.0169586742691059  0.9830413257308941  0.9091749779086374\n  0.6840308428418624  0.3159691571581376  0.5887559152657157\n  0.6226358256458522  0.3773641743541477  0.1587645188921819\n  0.3479391780632473  0.6520608219367526  0.7409615150518930\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,Sr1Mg1Cd1P2,-3.6897212982177736,-3.69047737121582,8,0.7726357798619531,0.016286418450845996,0.7724856734275818,8,0.24696,-3.45981
987334,Bi Mg Mg Sr P 1 0 - o - 1 3 o o o 2 3 o - o 2 3 - - o 4 1 o - o 2 0 - - o 1 0 o + o 2 0 o o o 4 1 o o o 4 1 + o o 2 4 o o o 1 0 o o o 2 4 - - o 4 3 o o o 1 0 o o o 2 1 o - - 2 3 o o o 4 3 o o o 2 4 - o o 2 0 - - - 4 3 + o o 2 1 o o - 4 0 o o -,temp\n   1.00000000000000     \n     4.0577397622372313    0.0000000000000000    0.0000000000000002\n     0.0000000000000009    5.8674150836779333    0.0000000000000004\n     0.0000000000000000    0.0000000000000000    6.0806319015307491\n   Sr   Mg   Bi   P \n     1     2     1     1\nDirect\n  0.5000000000000000  0.5000000000000000  0.0000000000000000\n  0.0000000000000000  0.0000000000000000  0.7408047087315595\n  0.0000000000000000  0.0000000000000000  0.2591952912684405\n  0.0000000000000000  0.5000000000000000  0.5000000000000000\n  0.5000000000000000  0.0000000000000000  0.0000000000000000\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,Sr1Mg2Bi1P1,-3.553439331054688,-3.5566715240478515,47,0.8241723636279904,0.0,0.39999887347221375,47,0.16024,-3.37423
182,Mg P P Mg Sr 2 1 o - - 4 0 o o o 2 4 o o o 2 0 o o o 2 3 o o - 4 3 o o o 2 3 - - - 2 4 - - o 1 3 o + o 4 1 o o o 4 3 - o o 1 3 o o o 2 0 - - o 2 1 - - - 2 3 - o - 1 0 o o o 1 0 o - o 1 0 + o o 2 4 o - o 2 4 o o o 4 0 o - o 2 1 - o o,temp\n   1.00000000000000     \n     0.0000000000000000    5.8641124775526841    0.0036879790033578\n     4.3238628450208507    0.0000000000000000    0.0000000000000000\n     0.0000000000000000   -1.8453485473156648   -6.4407542304484364\n   Sr   Mg   P \n     1     2     2\nDirect\n  0.6046079544971213 -0.0000000000000000  0.9557786534338434\n  0.0878607086585217  0.5000000000000000  0.0423915619991627\n  0.9188046823198235 -0.0000000000000000  0.4714408549520000\n  0.7875613932926767  0.5000000000000000  0.2631272494271220\n  0.0823352612318483  0.0000000000000000  0.8525616801878685\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,Sr1Mg2P2,-3.899993133544922,-3.902745819091797,6,0.7774346342716264,0.032162779824868704,1.2141512632369995,6,0.1745,-3.76041
401781,Sb Mg Sr Mg P 1 2 o o o 4 0 o o o 2 0 + o o 1 0 o - o 1 3 o o - 4 0 o - o 2 3 o o o 1 0 o o o 1 3 - - - 1 0 - - o 4 2 o + o 4 2 - o o 4 3 o + o 4 0 o o o 4 3 o o o 4 3 - o o 1 2 - - o 1 2 - o - 1 4 o - - 2 3 o o o 1 4 - - - 1 0 o o o 2 3 o o o,temp\n   1.00000000000000     \n     2.1916800744843288   -6.8242433735740624   -0.0000000000000003\n     2.1916800744843306    6.8242433735740624    0.0000000000000006\n     0.0000000000000000    0.0000000000000000    4.6096459389396180\n   Sr   Mg   Sb   P \n     1     2     1     1\nDirect\n  0.5292894192344733  0.4707105807655267  0.0000000000000000\n  0.7983495907117089  0.2016504092882911  0.0000000000000000\n  0.2833701253453640  0.7166298746546360  0.5000000000000000\n  0.9282320513932021  0.0717679486067979  0.5000000000000000\n  0.1967317250520466  0.8032682749479534  0.0000000000000000\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,Sr1Mg2Sb1P1,-3.726970672607422,-3.7279098510742186,38,0.7790955950025638,0.0,0.7889507412910461,38,0.0,-3.7085,0.7152,0.7152
985274,Mg Mg Sr Mg P P 0 3 - o - 0 1 - - o 0 4 - - o 0 1 o o o 4 2 o - o 4 2 o o o 2 1 o o o 3 5 o - o 0 5 - - - 2 5 - o o 0 4 o - o 4 2 - o o 3 5 + o o 4 2 o + o 4 3 o o o 0 3 - - - 2 1 o o o 3 1 o o o 3 5 o o o 0 5 o - - 4 1 o + o 0 1 o o o 0 3 o o - 0 5 - - - 3 1 + o o 4 5 o o - 4 2 - o o 0 2 - o o,temp\n   1.00000000000000     \n     3.3330843523794589    3.2021393819443857   -0.1049332315812076\n     3.3330843523794589   -3.2021393819443857    0.1049332315812076\n    -0.0000000000000001   -1.2616179891289203   -6.5012847721296154\n   Sr   Mg   P \n     1     3     2\nDirect\n  0.8725988210864402  0.1274011789135598  0.1427548232643026\n  0.3706461415949052  0.6293538584050947  0.8825265886987756\n  0.4204565089168231  0.1333528374494793  0.5493084589454760\n  0.8666471625505208  0.5795434910831769  0.5493084589454760\n  0.9558139788258555  0.0441860211741446  0.7079263553987198\n  0.3748948127040718  0.6251051872959281  0.2878165958467114\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,Sr1Mg3P2,-3.5342489878336587,-3.534456253051758,8,0.9468029627148549,0.014450807512593755,0.8145066499710083,8,0.15096,-3.39794
137026,Sr H H Ni H 0 1 + o o 0 1 o o o 0 3 o o + 2 3 - o o 0 1 o + o 0 3 o + + 2 4 o o o 0 3 o + o 2 3 o o o 2 1 o o - 0 4 + o + 0 3 o o o 0 1 + + o 0 4 o o + 2 1 o o o 2 4 o - o 0 4 + o o 0 4 o o o,temp\n   1.00000000000000     \n     3.6765857868475766    0.0000000000000000    0.0000000000000002\n     0.0000000000000006    3.6765857868475766    0.0000000000000002\n     0.0000000000000000    0.0000000000000000    3.6765857868475766\n   Sr   Ni   H \n     1     1     3\nDirect\n -0.0000000000000000  0.0000000000000000 -0.0000000000000000\n  0.5000000000000000  0.5000000000000000  0.5000000000000000\n -0.0000000000000000  0.5000000000000000  0.5000000000000000\n  0.5000000000000000  0.5000000000000000 -0.0000000000000000\n  0.5000000000000000  0.0000000000000000  0.5000000000000000\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,Sr1Ni1H3,-3.964020538330078,-3.9643329620361327,99,0.8781441556903342,0.006717167463869078,0.22775468230247498,221,0.0,-4.03308,0.0,-3.1997
620623,Li Ba Sb Sb Ba Ba 5 2 o o o 0 3 o + o 0 2 o o o 5 3 - o o 4 2 o - o 0 3 o o o 5 2 - - o 0 1 o + o 5 1 - o - 2 1 o + - 5 2 o o o 5 1 - o o 4 3 o o o 2 3 + + o 5 2 o - o 4 2 - - o 4 3 o o o 4 0 o o o 2 1 o o - 0 1 o o o 0 1 o o o 4 0 o o o 4 1 o o o 4 0 - o o 5 3 o o o 5 0 - o o 4 3 o o + 4 2 o - o 5 1 - - - 0 3 + o o,temp\n   1.00000000000000     \n     4.3136159704591819    5.0144863891527400    0.0196611776588891\n     4.3136159704591819   -5.0144863891527400   -0.0196611776588891\n     0.0000000000000000   -1.5841243428819918   -6.4508171436570727\n   Ba   Li   Sb\n     3     1     2\nDirect\n  0.4773015083407043  0.7943597831605728  0.7052967974789309\n  0.1111424887342187  0.1111424887342187 -0.0000000000000000\n  0.7943597831605728  0.4773015083407043  0.2947032025210691\n  0.9453008131699029  0.9453008131699029  0.5000000000000000\n  0.9732340131283349  0.6134013150503456  0.8043253555566927\n  0.6134013150503456  0.9732340131283349  0.1956746444433073\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,Ba3Li1Sb2,-3.619032859802246,-3.6169567108154297,5,0.7743489314473762,0.016567941406792297,0.2573496103286743,5,0.17126,-3.46227
673021,Ba Li Sb Sb Ba Ba 5 0 o o + 1 2 - - o 1 3 - o - 5 3 - o o 1 0 - - o 4 3 - o o 1 3 o o - 5 0 o o + 4 2 - o o 5 2 o o o 5 4 o + o 2 0 o - o 4 3 o o o 1 2 o o o 1 4 o o o 1 0 o - o 1 4 o o o 5 2 o + + 5 3 o + o 5 0 o o o 2 0 o o o 1 4 - - o 4 3 o o o 5 2 o + + 1 3 - - - 5 0 + o + 1 3 o o - 4 0 o o o 4 3 - o o,temp\n   1.00000000000000     \n     2.4592465723744463    6.1089363686158702   -0.0047757772079507\n     2.4592465723744463   -6.1089363686158702    0.0047757772079507\n     0.0000000000000000   -2.4338915205584812   -9.1543886457062680\n   Ba   Li   Sb\n     3     1     2\nDirect\n  0.0776428567797868  0.9223571432202203  0.9439430600288502\n  0.3921310023034317  0.6078689976965683  0.3016590467144859\n  0.7405721822615726  0.2594278177384273  0.6337293831923375\n  0.3618963401486063  0.6381036598513937  0.9160285898378487\n  0.8097963503800247  0.1902036496199753  0.0303029058407423\n  0.4514104836540438  0.5485895163459561  0.6769970143857342\n \n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n  0.00000000E+00  0.00000000E+00  0.00000000E+00\n,Ba3Li1Sb2,-3.6481971740722656,-3.649171829223633,8,0.7676141632755455,0.0,0.14916342496871948,8,0.13709,-3.49643
